[Tamer] Eternal Snow Helmet,29011
[Tamer] Eternal Snow Premium Set,29019
[Tamer] Eternal Snow Shoes,29014
[Tamer] Eternal Snow Shortsword,29015
[Tamer] Eternal Snow Trinket,29016
[Tamer] Fairy Jackie Clothes,22459
[Tamer] Fairy Jackie Gloves,22460
[Tamer] Fairy Jackie Headdress,22458
[Tamer] Fairy Jackie Outfit Set,21911
[Tamer] Fairy Jackie Shoes,22461
[Tamer] Floree Clothes,340359
[Tamer] Floree Headpiece,340358
[Tamer] Floree Outfit Set,340360
[Tamer] Garnier Troupe Garb,14214
[Tamer] Glorious Shudad Armor,590371
[Tamer] Glorious Shudad Celestial Bo Staff,590431
[Tamer] Glorious Shudad Classic Set,590374
[Tamer] Glorious Shudad Helmet,590370
[Tamer] Glorious Shudad Premium Set,590471
[Tamer] Glorious Shudad Shortsword,590372
[Tamer] Glorious Shudad Trinket,590373
[Tamer] Golden Phoenix Clothes,440032
[Tamer] Golden Phoenix Gloves,440033
[Tamer] Golden Phoenix Headpiece,440031
[Tamer] Golden Phoenix Outfit Set,440035
[Tamer] Golden Phoenix Shoes,440034
[Tamer] Grolia Hat,19885
[Tamer] Heidel Masquerade Dress,29034
[Tamer] Heidel Masquerade Outfit Set,29035
[Tamer] Heidel Masquerade Phantom Mask,29033
[Tamer] Jarette's Armor,14848
[Tamer] Jegrina Armor,19410
[Tamer] Jegrina Classic Set,21103
[Tamer] Jegrina Helmet,19409
[Tamer] Jegrina Shoes,19412
[Tamer] Jegrina Shortsword,19483
[Tamer] Jegrina Trinket,19493
[Tamer] Karin Armor,22454
[Tamer] Karin Celestial Bo Staff,22465
[Tamer] Karin Classic Set,21385
[Tamer] Karin Helmet,22453
[Tamer] Karin Premium Set,21386
[Tamer] Karin Shortsword,22466
[Tamer] Karin Trinket,22500
[Tamer] Karlstein Armor,22407
[Tamer] Karlstein Armor,754020
[Tamer] Karlstein Classic Set,21114
[Tamer] Karlstein Hat,22406
[Tamer] Karlstein Shoes,22408
[Tamer] Karlstein Shortsword,22472
[Tamer] Karlstein Trinket,22487
[Tamer] Kibelius Armor,19440
[Tamer] Kibelius Celestial Bo Staff,21845
[Tamer] Kibelius Classic Set,21116
[Tamer] Kibelius Divinus Armor,22414
[Tamer] Kibelius Divinus Classic Set,21115
[Tamer] Kibelius Helmet,22413
[Tamer] Kibelius Shoes,22415
[Tamer] Kibelius Shortsword,22474
[Tamer] Kibelius Trinket,22489
[Tamer] Kyrill Armor,23737
[Tamer] Kyrill Classic Set,23740
[Tamer] Kyrill Helmet,23736
[Tamer] Kyrill Shortsword,23738
[Tamer] Kyrill Trinket,23739
[Tamer] Lahr Arcien Armor (R),19445
[Tamer] Lahr Arcien Armor (W),19421
[Tamer] Lahr Arcien Classic Set (R),21119
[Tamer] Lahr Arcien Classic Set (W),21108
[Tamer] Lahr Arcien Helmet (R),19444
[Tamer] Lahr Arcien Helmet (W),19420
[Tamer] Lahr Arcien Shoes (R),19446
[Tamer] Lahr Arcien Shoes (W),19422
[Tamer] Lahr Arcien Shortsword (R),19490
[Tamer] Lahr Arcien Shortsword (W),19487
[Tamer] Lahr Arcien Trinket (R),19500
[Tamer] Lahr Arcien Trinket (W),19497
[Tamer] Lychnia Headpiece,340662
[Tamer] Marine Romance Clothes,22456
[Tamer] Marine Romance Hat,22455
[Tamer] Marine Romance Outfit Set,21317
[Tamer] Marine Romance Shoes,22457
[Tamer] Moonlight Faerie Armor,590573
[Tamer] Moonlight Faerie Classic Set,590576
[Tamer] Moonlight Faerie Gloves,608945
[Tamer] Moonlight Faerie Headpiece,590572
[Tamer] Moonlight Faerie Shoes,590575
[Tamer] Moonlight Faerie Shortsword,600122
[Tamer] Moonlight Faerie Trinket,600139
[Tamer] New Year Hanbok Clothes,22446
[Tamer] New Year Hanbok Hat,22445
[Tamer] New Year Hanbok Outfit Set,21240
[Tamer] New Year Hanbok Shoes,22447
[Tamer] Night Cat Armor,29023
[Tamer] Night Cat Celestial Bo Staff,29024
[Tamer] Night Cat Classic Set,29027
[Tamer] Night Cat Helmet,29022
[Tamer] Night Cat Premium Set,29028
[Tamer] Night Cat Shortsword,29025
[Tamer] Night Cat Trinket,29026
[Tamer] Noel Clothes,22437
[Tamer] Noel Hat,22436
[Tamer] Noel Outfit Set,21662
[Tamer] Noel Shoes,22438
[Tamer] Orwen's Travel Wear,14299
[Tamer] Pila Fe Outlaw Clothes,22463
[Tamer] Pila Fe Outlaw Hat,22462
[Tamer] Pila Fe Outlaw Shoes,22464
[Tamer] Puff Mini Armor,19406
[Tamer] Puff Mini Classic Set,21101
[Tamer] Puff Mini Gloves,19407
[Tamer] Puff Mini Helmet,19405
[Tamer] Puff Mini Shoes,19408
[Tamer] Puff Mini Shortsword,19482
[Tamer] Puff Mini Trinket,19492
[Tamer] Rising Dragon Armor,19887
[Tamer] Rising Dragon Gloves,19888
[Tamer] Rising Dragon Helmet,19886
[Tamer] Rising Dragon Outfit Set,19890
[Tamer] Rising Dragon Shoes,19889
[Tamer] Rosa De Sharon Clothes,440016
[Tamer] Rosa De Sharon Headpiece,440015
[Tamer] Rosa De Sharon Outfit Set,440018
[Tamer] Rosa De Sharon Shoes,440017
[Tamer] Serendian Smith Garb,14287
[Tamer] Shroud Knight Armor,12592
[Tamer] Spring Blossom Clothes,19442
[Tamer] Spring Blossom Headpiece,19441
[Tamer] Spring Blossom Outfit Set,21606
[Tamer] Spring Blossom Shoes,19443
[Tamer] Tea Flower Bandana,29051
[Tamer] Tea Flower Clothes,29052
[Tamer] Tea Flower Outfit Set,29053
[Tamer] Terrmian Casual Wear,12504
[Tamer] Terrminé Armor,29049
[Tamer] Terrminé Helmet,29048
[Tamer] Terrminé Outfit Set,29050
[Tamer] Trilby Headpiece,19432
[Tamer] Tyrie Armor,22402
[Tamer] Tyrie Classic Set (Long),21112
[Tamer] Tyrie Classic Set (Short),21113
[Tamer] Tyrie Gloves,22403
[Tamer] Tyrie Helmet,22401
[Tamer] Tyrie Shoes (Long),22404
[Tamer] Tyrie Shoes (Short),22405
[Tamer] Tyrie Shortsword,22471
[Tamer] Tyrie Trinket,22486
[Tamer] Valoren Armor,340517
[Tamer] Valoren Helmet,340516
[Tamer] Valoren Outfit Set,340518
[Tamer] Vediras Hood,590147
[Tamer] Vediras Outfit Set,590169
[Tamer] Vermillion Lotus Armor,607554
[Tamer] Vermillion Lotus Celestial Bo Staff,607559
[Tamer] Vermillion Lotus Gloves,607555
[Tamer] Vermillion Lotus Helmet,607553
[Tamer] Vermillion Lotus Premium Set,607561
[Tamer] Vermillion Lotus Shoes,607556
[Tamer] Vermillion Lotus Shortsword,607557
[Tamer] Vermillion Lotus Trinket,607558
[Tamer] Vespena Armor,340618
[Tamer] Vespena Helmet,340617
[Tamer] Vespena Outfit Set,340619
[Tamer] Violet Vulpes Armor,19418
[Tamer] Violet Vulpes Classic Set,21104
[Tamer] Violet Vulpes Helmet,19417
[Tamer] Violet Vulpes Shoes,19419
[Tamer] Violet Vulpes Shortsword,19485
[Tamer] Violet Vulpes Trinket,19495
[Tamer] Water Lily Armor,29040
[Tamer] Water Lily Celestial Bo Staff,29044
[Tamer] Water Lily Classic Set,29045
[Tamer] Water Lily Helmet,29039
[Tamer] Water Lily Premium Set,29046
[Tamer] Water Lily Shoes,29041
[Tamer] Water Lily Shortsword,29042
[Tamer] Water Lily Trinket,29043
[Tamer] White Dragon Armor,22443
[Tamer] White Dragon Celestial Bo Staff,22469
[Tamer] White Dragon Classic Set,21137
[Tamer] White Dragon Helmet,22442
[Tamer] White Dragon Premium Set,21138
[Tamer] White Dragon Shoes,22444
[Tamer] White Dragon Shortsword,22470
[Tamer] White Dragon Trinket,22498
[Tamer] Yianaros Headpiece,340386
[Valencian Dye] Black,46854
[Valencian Dye] True Aqua,46798
[Valencian Dye] True Deep Pink,46846
[Valencian Dye] True Indigo,46822
[Valencian Dye] True Lime,46774
[Valencian Dye] True Mint,46786
[Valencian Dye] True Orange,46750
[Valencian Dye] True Purple,46834
[Valencian Dye] True Red,46738
[Valencian Dye] True Sky,46810
[Valencian Dye] True Yellow,46762
[Valkyrie] Acher Guard Armor,22639
[Valkyrie] Acher Guard Classic Set,21650
[Valkyrie] Acher Guard Helmet,22638
[Valkyrie] Acher Guard Longsword,22681
[Valkyrie] Acher Guard Shield,22696
[Valkyrie] Acher Guard Shoes,22640
[Valkyrie] Aether Armor,604182
[Valkyrie] Aether Helmet,604181
[Valkyrie] Aether Outfit Set,604184
[Valkyrie] Aether Shoes,604183
[Valkyrie] Ahon Kirus's Armor,12577
[Valkyrie] Anemos Armor,29278
[Valkyrie] Anemos Helmet,29277
[Valkyrie] Anemos Outfit Set,29279
[Valkyrie] Angelic Queen Armor,340083
[Valkyrie] Angelic Queen Helmet,340079
[Valkyrie] Angelic Queen Outfit Set,340084
[Valkyrie] Angelic Queen Shoes,340081
[Valkyrie] Arrendo Armor,29292
[Valkyrie] Arrendo Classic Set,29297
[Valkyrie] Arrendo Helmet,29291
[Valkyrie] Arrendo Lancia,29296
[Valkyrie] Arrendo Longsword,29294
[Valkyrie] Arrendo Premium Set,29298
[Valkyrie] Arrendo Shield,29295
[Valkyrie] Arrendo Shoes,29293
[Valkyrie] Atanis Armor,20124
[Valkyrie] Atanis Classic Set,21150
[Valkyrie] Atanis Helmet,20123
[Valkyrie] Atanis Longsword,20185
[Valkyrie] Atanis Shield,20195
[Valkyrie] Atanis Shoes,20125
[Valkyrie] Black Leopard Armor,12632
[Valkyrie] Blanchard Gloves,460016
[Valkyrie] Blanchard Headpiece,460015
[Valkyrie] Blanchard Shoes,460017
[Valkyrie] Bloody Dress,22629
[Valkyrie] Bloody Gloves,22630
[Valkyrie] Bloody Outfit Set,21626
[Valkyrie] Bloody Shoes,22631
[Valkyrie] Calpheon Noble Dress,14207
[Valkyrie] Cantabile Clothes,601671
[Valkyrie] Cantabile Headband,601670
[Valkyrie] Cantabile Outfit Set,601672
[Valkyrie] Cavaro Armor,20131
[Valkyrie] Cavaro Classic Set,21155
[Valkyrie] Cavaro Gloves,20132
[Valkyrie] Cavaro Helmet,20130
[Valkyrie] Cavaro Longsword,20187
[Valkyrie] Cavaro Shield,20197
[Valkyrie] Cavaro Shoes,20133
[Valkyrie] Charles Rene Armor,23784
[Valkyrie] Charles Rene Classic Set,23788
[Valkyrie] Charles Rene Gloves,23785
[Valkyrie] Charles Rene Helmet,23783
[Valkyrie] Charles Rene Longsword,23786
[Valkyrie] Charles Rene Shield,23787
[Valkyrie] Chipmunk Headband,590616
[Valkyrie] Clead Armor,22634
[Valkyrie] Clead Classic Set,21631
[Valkyrie] Clead Helmet,22633
[Valkyrie] Clead Longsword,22680
[Valkyrie] Clead Shield,22695
[Valkyrie] Coco-Nutty Pirates Armor,608900
[Valkyrie] Coco-Nutty Pirates Helmet,608899
[Valkyrie] Coco-Nutty Pirates Lancia,608905
[Valkyrie] Coco-Nutty Pirates Longsword,608903
[Valkyrie] Coco-Nutty Pirates Outfit Set,608909
[Valkyrie] Coco-Nutty Pirates Premium Set,608907
[Valkyrie] Coco-Nutty Pirates Shield,608904
[Valkyrie] Coco-Nutty Pirates Shoes,608902
[Valkyrie] Conquistadora Helmet,460030
[Valkyrie] Conquistadora Outfit Set,460032
[Valkyrie] Crayodel Soldier Hat,600270
[Valkyrie] Crayodel Soldier Outfit Set,600272
[Valkyrie] Crayodel Soldier Uniform,600271
[Valkyrie] Crown Eagle Armor,57850
[Valkyrie] Crown Eagle Classic Set,57854
[Valkyrie] Crown Eagle Helmet,57849
[Valkyrie] Crown Eagle Lancia,57853
[Valkyrie] Crown Eagle Longsword,57851
[Valkyrie] Crown Eagle Premium Set,57855
[Valkyrie] Crown Eagle Shield,57852
[Valkyrie] Dante Armor,29281
[Valkyrie] Dante Helmet,29280
[Valkyrie] Dante Lancia,29284
[Valkyrie] Dante Longsword,29282
[Valkyrie] Dante Premium Set,29286
[Valkyrie] Dante Shield,29283
[Valkyrie] Delphe Knight Armor,14875
[Valkyrie] Demonic Queen Armor,340074
[Valkyrie] Demonic Queen Helmet,340073
[Valkyrie] Demonic Queen Outfit Set,340076
[Valkyrie] Demonic Queen Shoes,340075
[Valkyrie] Enslar Armor,22654
[Valkyrie] Enslar Classic Set,21274
[Valkyrie] Enslar Gloves,48948
[Valkyrie] Enslar Helmet,22653
[Valkyrie] Enslar Lancia,22684
[Valkyrie] Enslar Longsword,22685
[Valkyrie] Enslar Premium Set,21275
[Valkyrie] Enslar Shield,22699
[Valkyrie] Enslar Shoes,22655
[Valkyrie] Epheria Marine Classic Set,21159
[Valkyrie] Epheria Marine Clothes,22617
[Valkyrie] Epheria Marine Helmet,22616
[Valkyrie] Epheria Marine Longsword,22675
[Valkyrie] Epheria Marine Shield,22690
[Valkyrie] Epheria Marine Shoes,22618
[Valkyrie] Fallen Garzar Armor,22661
[Valkyrie] Fallen Garzar Classic Set,21361
[Valkyrie] Fallen Garzar Helmet,22660
[Valkyrie] Fallen Garzar Lancia,22665
[Valkyrie] Fallen Garzar Longsword,22666
[Valkyrie] Fallen Garzar Premium Set,21362
[Valkyrie] Fallen Garzar Shield,22664
[Valkyrie] Fallen Garzar Shoes,22662
[Valkyrie] Floree Clothes,340362
[Valkyrie] Floree Headpiece,340361
[Valkyrie] Floree Outfit Set,340363
[Valkyrie] Garnier Troupe Garb,14217
[Valkyrie] Gloomy Fox Clothes,29266
[Valkyrie] Gloomy Fox Headdress,29265
[Valkyrie] Gloomy Fox Outfit Set,21921
[Valkyrie] Glorious Shudad Armor,590386
[Valkyrie] Glorious Shudad Classic Set,590389
[Valkyrie] Glorious Shudad Helmet,590385
[Valkyrie] Glorious Shudad Lancia,590433
[Valkyrie] Glorious Shudad Longsword,590387
[Valkyrie] Glorious Shudad Premium Set,590474
[Valkyrie] Glorious Shudad Shield,590388
[Valkyrie] Grolia Hat,20109
[Valkyrie] Gunnr Lucirian Armor,29301
[Valkyrie] Gunnr Lucirian Helmet,29300
[Valkyrie] Gunnr Lucirian Outfit Set,29303
[Valkyrie] Heidel Masquerade Dress,29275
[Valkyrie] Heidel Masquerade Outfit Set,29276
[Valkyrie] Heidel Masquerade Phantom Mask,29274
[Valkyrie] Hyperion Armor,607588
[Valkyrie] Hyperion Gloves,607589
[Valkyrie] Hyperion Helmet,607587
[Valkyrie] Hyperion Lancia,607593
[Valkyrie] Hyperion Longsword,607591
[Valkyrie] Hyperion Premium Set,607595
[Valkyrie] Hyperion Shield,607592
[Valkyrie] Hyperion Shoes,607590
[Valkyrie] Innocentis Armor,607078
[Valkyrie] Innocentis Classic Set,607084
[Valkyrie] Innocentis Gloves,607079
[Valkyrie] Innocentis Helmet,607077
[Valkyrie] Innocentis Lancia,607083
[Valkyrie] Innocentis Longsword,607081
[Valkyrie] Innocentis Outfit Set,607087
[Valkyrie] Innocentis Premium Set,607085
[Valkyrie] Innocentis Shield,607082
[Valkyrie] Innocentis Shoes,607080
[Valkyrie] Jarette's Armor,14851
[Valkyrie] Jousting Armor,29254
[Valkyrie] Jousting Classic Set,29260
[Valkyrie] Jousting Lancia,29259
[Valkyrie] Jousting Longsword,29257
[Valkyrie] Jousting Premium Set,29261
[Valkyrie] Jousting Shield,29258
[Valkyrie] Karin Armor,22659
[Valkyrie] Karin Classic Set,21391
[Valkyrie] Karin Helmet,22658
[Valkyrie] Karin Lancia,22667
[Valkyrie] Karin Longsword,22668
[Valkyrie] Karin Premium Set,21392
[Valkyrie] Karin Shield,22700
[Valkyrie] Karlstein Armor,22607
[Valkyrie] Karlstein Armor,754029
[Valkyrie] Karlstein Classic Set,21153
[Valkyrie] Karlstein Hat,22606
[Valkyrie] Karlstein Hat,754028
[Valkyrie] Karlstein Longsword,22672
[Valkyrie] Karlstein Shield,22687
[Valkyrie] Karlstein Shoes,22608
[Valkyrie] Karlstein Shoes,754030
[Valkyrie] Kibelius Armor,20137
[Valkyrie] Kibelius Classic Set,21157
[Valkyrie] Kibelius Divinus Armor,22614
[Valkyrie] Kibelius Divinus Classic Set,21154
[Valkyrie] Kibelius Helmet,22613
[Valkyrie] Kibelius Lancia,21847
[Valkyrie] Kibelius Longsword,22674
[Valkyrie] Kibelius Shield,22689
[Valkyrie] Kibelius Shoes,22615
[Valkyrie] Kylia Armor,22645
[Valkyrie] Kylia Classic Set,21694
[Valkyrie] Kylia Helmet,22644
[Valkyrie] Kylia Longsword,22682
[Valkyrie] Kylia Shield,22697
[Valkyrie] Kylia Shoes,22646
[Valkyrie] Kyrill Armor,23742
[Valkyrie] Kyrill Classic Set,23745
[Valkyrie] Kyrill Helmet,23741
[Valkyrie] Kyrill Longsword,23743
[Valkyrie] Kyrill Shield,23744
[Valkyrie] Lahr Arcien Armor (R),20112
[Valkyrie] Lahr Arcien Armor (W),20135
[Valkyrie] Lahr Arcien Classic Set (R),21146
[Valkyrie] Lahr Arcien Classic Set (W),21156
[Valkyrie] Lahr Arcien Helmet (R),20111
[Valkyrie] Lahr Arcien Helmet (W),20134
[Valkyrie] Lahr Arcien Longsword (R),20186
[Valkyrie] Lahr Arcien Longsword (W),20188
[Valkyrie] Lahr Arcien Shield (R),20196
[Valkyrie] Lahr Arcien Shield (W),20198
[Valkyrie] Lahr Arcien Shoes (R),20113
[Valkyrie] Lahr Arcien Shoes (W),20136
[Valkyrie] Lucirian Shoes,29302
[Valkyrie] Lychnia Headpiece,340663
[Valkyrie] Marine Romance Clothes,29251
[Valkyrie] Marine Romance Hat,22663
[Valkyrie] Marine Romance Outfit Set,21319
[Valkyrie] Marine Romance Shoes,29252
[Valkyrie] New Year Hanbok Hat,22650
[Valkyrie] New Year Hanbok Outfit Set,21242
[Valkyrie] New Year Hanbok Shoes,22652
[Valkyrie] Noel Clothes,22642
[Valkyrie] Noel Hat,22641
[Valkyrie] Noel Outfit Set,21665
[Valkyrie] Noel Shoes,22643
[Valkyrie] Orwen's Travel Wear,14839
[Valkyrie] Ossa Cerberi Armor,608009
[Valkyrie] Ossa Cerberi Classic Set,608015
[Valkyrie] Ossa Cerberi Gloves,608010
[Valkyrie] Ossa Cerberi Helmet,608008
[Valkyrie] Ossa Cerberi Lancia,608014
[Valkyrie] Ossa Cerberi Longsword,608012
[Valkyrie] Ossa Cerberi Premium Set,608016
[Valkyrie] Ossa Cerberi Shield,608013
[Valkyrie] Ossa Cerberi Shoes,608011
[Valkyrie] Pila Fe Outlaw Clothes,29269
[Valkyrie] Pila Fe Outlaw Hat,29268
[Valkyrie] Pila Fe Outlaw Shoes,29270
[Valkyrie] Puff Mini Armor,20115
[Valkyrie] Puff Mini Classic Set,21147
[Valkyrie] Puff Mini Gloves,20116
[Valkyrie] Puff Mini Helmet,20114
[Valkyrie] Puff Mini Longsword,20183
[Valkyrie] Puff Mini Shield,20193
[Valkyrie] Puff Mini Shoes,20117
[Valkyrie] Ram Horn Witch Clothes,29264
[Valkyrie] Ram Horn Witch Headdress,29263
[Valkyrie] Ram Horn Witch Outfit Set,21914
[Valkyrie] Rosa De Sharon Clothes,460020
[Valkyrie] Rosa De Sharon Headpiece,460019
[Valkyrie] Rosa De Sharon Outfit Set,460022
[Valkyrie] Rosa De Sharon Shoes,460021
[Valkyrie] Serendian Smith Garb,14290
[Valkyrie] Shroud Knight Armor,12593
[Valkyrie] Solaria Armor,590536
[Valkyrie] Solaria Classic Set,590538
[Valkyrie] Solaria Helmet,590535
[Valkyrie] Solaria Longsword,600124
[Valkyrie] Solaria Shield,600141
[Valkyrie] Solaria Shoes,590537
[Valkyrie] Spring Blossom Clothes,20139
[Valkyrie] Spring Blossom Headpiece,20138
[Valkyrie] Spring Blossom Outfit Set,21607
[Valkyrie] Spring Blossom Shoes,20140
[Valkyrie] Tea Flower Bandana,29304
[Valkyrie] Tea Flower Clothes,29305
[Valkyrie] Tea Flower Outfit Set,29306
[Valkyrie] Terrmian Casual Wear,12507
[Valkyrie] Terrminé Armor,29289
[Valkyrie] Terrminé Helmet,29288
[Valkyrie] Terrminé Outfit Set,29290
[Valkyrie] Trilby Headpiece,20118
[Valkyrie] Tyrie Armor,22602
[Valkyrie] Tyrie Classic Set (Long),21151
[Valkyrie] Tyrie Classic Set (Short),21152
[Valkyrie] Tyrie Gloves,22603
[Valkyrie] Tyrie Helmet,22601
[Valkyrie] Tyrie Longsword,22671
[Valkyrie] Tyrie Shield,22686
[Valkyrie] Tyrie Shoes (Long),22604
[Valkyrie] Tyrie Shoes (Short),22605
[Valkyrie] Valoren Armor,340520
[Valkyrie] Valoren Helmet,340519
[Valkyrie] Valoren Outfit Set,340521
[Valkyrie] Vediras Clothes,590142
[Valkyrie] Vediras Hood,590141
[Valkyrie] Vediras Outfit Set,590166
[Valkyrie] Venslar Armor,20102
[Valkyrie] Venslar Classic Set (Long),21144
[Valkyrie] Venslar Classic Set (Short),21145
[Valkyrie] Venslar Gloves,48985
[Valkyrie] Venslar Helmet,20101
[Valkyrie] Venslar Longsword,20181
[Valkyrie] Venslar Shield,20191
[Valkyrie] Venslar Shoes (Long),20103
[Valkyrie] Venslar Shoes (Short),20104
[Valkyrie] Vespena Armor,340621
[Valkyrie] Vespena Helmet,340620
[Valkyrie] Vespena Outfit Set,340622
[Valkyrie] White Bunny Ears,590416
[Valkyrie] Yianaros Headpiece,340388
[Velian Dye] Black,46244
[Velian Dye] True Aqua,46188
[Velian Dye] True Deep Pink,46236
[Velian Dye] True Indigo,46212
[Velian Dye] True Lime,46164
[Velian Dye] True Mint,46176
[Velian Dye] True Orange,46140
[Velian Dye] True Purple,46224
[Velian Dye] True Red,46128
[Velian Dye] True Sky,46200
[Velian Dye] True Yellow,46152
[Warrior] Acher Guard Armor,22032
[Warrior] Acher Guard Classic Set,21643
[Warrior] Acher Guard Greatsword,22085
[Warrior] Acher Guard Helmet,22031
[Warrior] Acher Guard Longsword,22084
[Warrior] Acher Guard Premium Set,21654
[Warrior] Acher Guard Shield,22097
[Warrior] Anemos Armor,28515
[Warrior] Anemos Helmet,28514
[Warrior] Anemos Outfit Set,28516
[Warrior] Arctic Fang Armor,400022
[Warrior] Arctic Fang Helmet,400021
[Warrior] Arctic Fang Outfit Set,400023
[Warrior] Atanis Armor,19044
[Warrior] Atanis Classic Set,21031
[Warrior] Atanis Helmet,19043
[Warrior] Atanis Longsword,19089
[Warrior] Atanis Shield,19099
[Warrior] Atanis Shoes,19045
[Warrior] Azure Knight Armor,604205
[Warrior] Azure Knight Gloves,604206
[Warrior] Azure Knight Helmet,604204
[Warrior] Azure Knight Outfit Set,604207
[Warrior] Bern Armor,19003
[Warrior] Bern Armor N,28532
[Warrior] Bern Classic Set,21021
[Warrior] Bern Classic Set N,28533
[Warrior] Bern Gloves,19004
[Warrior] Bern Helmet,19002
[Warrior] Bern Helmet N,28531
[Warrior] Bern Longsword,19082
[Warrior] Bern Shield,19092
[Warrior] Bern Shoes,19005
[Warrior] Bloody Suit,22027
[Warrior] Bolyn Armor,22045
[Warrior] Bolyn Classic Set,21373
[Warrior] Bolyn Greatsword,22065
[Warrior] Bolyn Longsword,22064
[Warrior] Bolyn Premium Set,21374
[Warrior] Bolyn Shield,22100
[Warrior] Brut Lancelot Armor,22047
[Warrior] Brut Lancelot Classic Set,21349
[Warrior] Brut Lancelot Greatsword,22063
[Warrior] Brut Lancelot Helmet,22046
[Warrior] Brut Lancelot Longsword,22062
[Warrior] Brut Lancelot Premium Set,21350
[Warrior] Brut Lancelot Shield,22061
[Warrior] Calpheon Noble Suit,14201
[Warrior] Cantabile Clothes,590621
[Warrior] Cantabile Gloves,590622
[Warrior] Cantabile Headband,590620
[Warrior] Cantabile Outfit Set,590624
[Warrior] Cantabile Shoes,590623
[Warrior] Cantusa Armor,22023
[Warrior] Cantusa Classic Set,21040
[Warrior] Cantusa Helmet,22022
[Warrior] Cantusa Longsword,22079
[Warrior] Cantusa Shield,22094
[Warrior] Cantusa Shoes,22025
[Warrior] Cavaro Armor,19016
[Warrior] Cavaro Classic Set,21024
[Warrior] Cavaro Gloves,19017
[Warrior] Cavaro Helmet,19015
[Warrior] Cavaro Longsword,19084
[Warrior] Cavaro Shield,19094
[Warrior] Cavaro Shoes,19018
[Warrior] Chipmunk Headband,590613
[Warrior] Clead Armor,19007
[Warrior] Clead Classic Set,21022
[Warrior] Clead Gloves,19008
[Warrior] Clead Helmet,19006
[Warrior] Clead Longsword,19083
[Warrior] Clead Shield,19093
[Warrior] Clead Shoes,19009
[Warrior] Cornelius Armor N,600229
[Warrior] Cornelius Classic Set,600156
[Warrior] Cornelius Classic Set N,600230
[Warrior] Cornelius Gloves,600154
[Warrior] Cornelius Helmet,600152
[Warrior] Cornelius Longsword,600118
[Warrior] Cornelius Shield,600135
[Warrior] Cornelius Shoes N,608321
[Warrior] Crayodel Soldier Hat,600240
[Warrior] Crayodel Soldier Outfit Set,600242
[Warrior] Crayodel Soldier Uniform,600241
[Warrior] Crimson Knight Armor,340002
[Warrior] Crimson Knight Helmet,340004
[Warrior] Crimson Knight Outfit Set,340006
[Warrior] Crimson Shadow Knight Helmet,340001
[Warrior] Crimson Shadow Knight Outfit Set,340003
[Warrior] Crown Eagle Armor,57802
[Warrior] Crown Eagle Classic Set,57806
[Warrior] Crown Eagle Greatsword,57805
[Warrior] Crown Eagle Helmet,57801
[Warrior] Crown Eagle Longsword,57803
[Warrior] Crown Eagle Premium Set,57807
[Warrior] Crown Eagle Shield,57804
[Warrior] Deathlord Armor,590268
[Warrior] Deathlord Helmet,590267
[Warrior] Deathlord Outfit Set,590275
[Warrior] Delphe Knight Armor,14869
[Warrior] Doomsday Armor,28507
[Warrior] Doomsday Classic Set,28511
[Warrior] Doomsday Greatsword,28510
[Warrior] Doomsday Helmet,28506
[Warrior] Doomsday Longsword,28508
[Warrior] Doomsday Premium Set,28512
[Warrior] Doomsday Shield,28509
[Warrior] Durandal Armor,400002
[Warrior] Durandal Helmet,400001
[Warrior] Durandal Outfit Set,400003
[Warrior] Edan's Travel Wear,14845
[Warrior] Epheria Marine Classic Set,21038
[Warrior] Epheria Marine Clothes,22012
[Warrior] Epheria Marine Helmet,22011
[Warrior] Epheria Marine Longsword,22075
[Warrior] Epheria Marine Shield,22090
[Warrior] Epheria Marine Shoes,22013
[Warrior] Evergart Armor,19026
[Warrior] Evergart Classic Set,21025
[Warrior] Evergart Gloves,19027
[Warrior] Evergart Helmet,19025
[Warrior] Evergart Longsword,19086
[Warrior] Evergart Shield,19096
[Warrior] Evergart Shoes,19028
[Warrior] Garnier Troupe Garb,14211
[Warrior] Gavi Regan Armor,22044
[Warrior] Gavi Regan Classic Set,21284
[Warrior] Gavi Regan Greatsword,22067
[Warrior] Gavi Regan Helmet,22043
[Warrior] Gavi Regan Longsword,22066
[Warrior] Gavi Regan Premium Set,21285
[Warrior] Gavi Regan Shield,22099
[Warrior] Glorious Shudad Armor,590285
[Warrior] Glorious Shudad Classic Set,590288
[Warrior] Glorious Shudad Greatsword,590427
[Warrior] Glorious Shudad Helmet,590284
[Warrior] Glorious Shudad Longsword,590286
[Warrior] Glorious Shudad Premium Set,590461
[Warrior] Glorious Shudad Shield,590287
[Warrior] Goyen Armor,22029
[Warrior] Goyen Classic Set,21630
[Warrior] Goyen Gloves,48933
[Warrior] Goyen Greatsword,22082
[Warrior] Goyen Helmet,22028
[Warrior] Goyen Longsword,22081
[Warrior] Goyen Premium Set,21629
[Warrior] Goyen Shield,22096
[Warrior] Goyen Shoes,48934
[Warrior] Grave Keeper Clothes,22053
[Warrior] Grave Keeper Gloves,22054
[Warrior] Grave Keeper Hat,22052
[Warrior] Grave Keeper Outfit Set,21907
[Warrior] Grotevant Armor,28518
[Warrior] Grotevant Classic Set,28522
[Warrior] Grotevant Greatsword,28521
[Warrior] Grotevant Helmet,28517
